language,region,quoteType,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,lastCloseTevEbitLtm,lastClosePriceToNNWCPerShare,hasPrePostMarketData,firstTradeDateMilliseconds,priceHint,preMarketChange,preMarketChangePercent,preMarketTime,preMarketPrice,regularMarketChange,regularMarketTime,regularMarketPrice,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,regularMarketVolume,regularMarketPreviousClose,bid,ask,bidSize,askSize,market,messageBoardId,fullExchangeName,longName,financialCurrency,regularMarketOpen,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,regularMarketChangePercent,currency,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,trailingAnnualDividendRate,trailingPE,dividendRate,trailingAnnualDividendYield,dividendYield,marketState,exchange,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,sharesOutstanding,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,forwardPE,priceToBook,sourceInterval,exchangeDataDelayedBy,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,esgPopulated,tradeable,cryptoTradeable,fiftyTwoWeekHigh,fiftyTwoWeekLow,averageAnalystRating,shortName,displayName,symbol,prevName,nameChangeDate,ipoExpectedDate
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,29.926199,-4.160831181583925,False,1266849000000,2,,,,,0.0,1729022400,122.2,120.0,120.0 - 120.0,120.0,100,120.0,115.05,121.1,400,400,us_market,finmb_323452,OTC Markets OTCPK,Novo Nordisk A/S,DKK,120.0,38055,25990,31.5,0.3472988,0.0,USD,90.7 - 149.55,-27.350006,-0.18288201,25.979376,1566259200.0,1730874600.0,1730874600.0,1730874600.0,1723112100.0,1723112100.0,False,9.9,41.564625,1.45,0.082499996,1.24,PRE,PNK,2.94,,,,3375670016,25.242,128.464,-6.2640076,-0.048760798,127.576,-5.3759995,-0.042139586,548082909184,,4.8411374,15,0,America/New_York,EDT,-14400000,False,False,False,149.55,90.7,,Novo-Nordisk A/S,,NONOF,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,17.316421,-1.5344165983324927,False,1212154200000,2,,,,,1.0,1729097091,54.0,54.0,53.0 - 54.0,53.0,830,53.0,53.58,54.66,400,400,us_market,finmb_11042136,OTC Markets OTCPK,Tencent Holdings Limited,CNY,53.0,19573,49360,21.55,0.66409856,1.8867924,USD,32.45 - 62.26,-8.259998,-0.13266943,43.51475,1559260800.0,1731495540.0,1731495540.0,1731495540.0,1731495540.0,1731495540.0,False,3.086,23.580786,0.43,0.058226414,0.82,PRE,PNK,2.29,3.52,3.16,17.088608,9184499712,92.935,50.5862,3.4137993,0.067484796,44.16385,9.836151,0.22271952,495962980352,15.340909,0.5810513,15,0,America/New_York,EDT,-14400000,False,False,False,62.26,32.45,2.0 - Buy,Tencent Holding Ltd.,,TCTZF,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,17.316421,-1.5349956367167725,False,1262701800000,2,,,,,0.73999786,1729108797,53.76,54.11,53.41 - 54.11,53.41,682480,53.02,53.79,53.81,400,400,us_market,finmb_11042136,OTC Markets OTCPK,Tencent Holdings Limited,CNY,53.48,2734636,4110810,20.759998,0.62909085,1.3956957,USD,33.0 - 62.57,-8.810001,-0.14080232,42.71897,1718582400.0,1731495540.0,1731495540.0,1731495540.0,1731495540.0,1731495540.0,False,3.086,23.578947,0.43,0.05820445,0.82,PRE,PNK,2.28,3.82,3.31,16.241692,9184499712,92.935,50.879,2.8809967,0.056624472,44.2698,9.4902,0.21437189,493758676992,14.073298,0.5784688,15,0,America/New_York,EDT,-14400000,False,False,False,62.57,33.0,1.5 - Strong Buy,Tencent Holding Ltd.,Tencent,TCEHY,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,False,LOW,33.964317,-4.158090357956302,True,511021800000,2,1.7299957,0.98986995,1729162826.0,176.5,0.680008,1729108802,174.77,174.912,171.65 - 174.912,171.65,6222811,174.09,176.49,176.96,9,9,us_market,finmb_22247,NYSE,Oracle Corporation,USD,173.5,8286769,6447370,75.51,0.76072943,0.390607,USD,99.26 - 178.61,-3.8399963,-0.021499336,60.68857,1729728000.0,1725912305.0,1733741940.0,1734091200.0,1725915600.0,1725915600.0,True,1.6,44.81282,1.6,0.009190649,0.92,PRE,NYQ,3.9,7.16,6.29,27.785374,2771059968,3.903,153.2668,21.503204,0.14029917,130.38705,44.38295,0.34039384,484298162176,24.40922,44.778374,15,0,America/New_York,EDT,-14400000,False,False,False,178.61,99.26,2.2 - Buy,Oracle Corporation,Oracle,ORCL,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,False,LOW,30.961644,-18.49472372633985,True,1148563800000,2,-1.0200195,-0.19842036,1729162536.0,513.05,6.84,1729108802,514.07,515.4025,506.085 - 515.4025,506.085,2142157,507.23,506.09,518.4,10,10,us_market,finmb_6477196,NYSE,Mastercard Incorporated,USD,506.35,2342295,1892620,154.30002,0.4288852,1.3485,USD,359.77 - 515.4025,-1.3325195,-0.0025853957,30.7732,1731024000.0,1730377800.0,1730377800.0,1730377800.0,1730379600.0,1730379600.0,False,2.55,39.362175,2.64,0.005027305,0.51,PRE,NYQ,13.06,16.65,14.33,35.87369,916710976,8.018,482.575,31.494995,0.065264456,461.30765,52.76236,0.11437564,474915864576,30.875076,64.114494,15,0,America/New_York,EDT,-14400000,False,False,False,515.4025,359.77,1.9 - Buy,Mastercard Incorporated,,MA,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,False,LOW,,-0.16655576221815588,True,99153000000,2,-0.11000061,-0.2570108,1729162805.0,42.69,0.66,1729108802,42.8,43.1,42.145 - 43.1,42.145,38088827,42.14,42.5,42.74,31,14,us_market,finmb_19049,NYSE,Bank of America Corporation,USD,42.21,39368658,33059160,17.84,0.7147436,1.56621,USD,24.96 - 44.44,-1.6399994,-0.03690368,56.305634,1727395200.0,1737034200.0,1737034200.0,1737034200.0,1737043200.0,1737043200.0,False,0.98,15.507246,1.04,0.023255814,2.43,PRE,NYQ,2.76,3.63,3.24,13.209876,7688770048,35.371,39.5364,3.2635994,0.0825467,37.7544,5.045601,0.13364273,329079357440,11.790633,1.2100308,15,0,America/New_York,EDT,-14400000,False,False,False,44.44,24.96,2.1 - Buy,Bank of America Corporation,Bank of America,BAC,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,False,LOW,22.520927,-5.418222083437471,True,370013400000,2,0.69000244,0.16483182,1729162800.0,419.3,3.03,1729108802,418.61,418.74,413.87 - 418.74,413.87,1610250,415.58,0.0,422.0,10,10,us_market,finmb_278679,NYSE,"The Home Depot, Inc.",USD,413.87,3261990,3286980,144.34998,0.5263253,0.729101,USD,274.26 - 421.56,-2.9500122,-0.0069978465,44.917522,1726099200.0,1731418200.0,1731418200.0,1731418200.0,1731420000.0,1731420000.0,False,8.84,28.170256,9.0,0.021271477,2.15,PRE,NYQ,14.86,15.58,14.82,28.246288,993292992,4.451,380.5744,38.035583,0.09994257,359.98825,58.621735,0.16284347,415802359808,26.86842,94.04852,15,0,America/New_York,EDT,-14400000,False,False,False,421.56,274.26,2.2 - Buy,"Home Depot, Inc. (The)",The Home Depot,HD,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,20.677476,-7.2406012219358455,True,-252322200000,2,-0.22000122,-0.12762572,1729161467.0,172.16,-1.19,1729108802,172.38,172.59,170.89 - 172.59,170.89,6080698,173.57,0.0,0.0,12,12,us_market,finmb_33328,NYSE,The Procter & Gamble Company,USD,171.88,7057096,6661690,29.880005,0.20968424,-0.685604,USD,142.5 - 177.94,-5.5599976,-0.031246474,17.079258,1731628800.0,1729254600.0,1729254600.0,1729254600.0,1729254600.0,1729254600.0,False,3.829,28.826088,4.03,0.022060262,2.32,PRE,NYQ,5.98,7.43,6.97,24.731709,2349710080,20.996,171.6046,0.7754059,0.004518561,163.762,8.618011,0.052625224,405043019776,23.200539,8.210135,15,0,America/New_York,EDT,-14400000,False,False,False,177.94,142.5,2.3 - Buy,Procter & Gamble Company (The),,PG,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,False,LOW,17.626272,-6.080251221964914,True,-252322200000,2,-0.2599945,-0.15826303,1729162800.0,164.02,0.179993,1729108802,164.28,164.99,162.67 - 164.99,162.67,5665466,164.1,163.8,0.0,10,10,us_market,finmb_139677,NYSE,Johnson & Johnson,USD,164.0,6484898,5644440,21.149994,0.14776772,0.109685,USD,143.13 - 168.85,-4.5700073,-0.027065486,7.7337146,1725926400.0,1728987600.0,1728987600.0,1728987600.0,1728995400.0,1728995400.0,False,4.86,27.153717,4.96,0.029616088,3.02,PRE,NYQ,6.05,10.52,9.93,16.543806,2407239936,29.723,162.564,1.7160034,0.010555864,156.02084,8.259155,0.05293623,395461361664,15.615969,5.527033,15,0,America/New_York,EDT,-14400000,False,False,False,168.85,143.13,2.3 - Buy,Johnson & Johnson,,JNJ,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,42.561445,-16.7242813179007,True,521299800000,2,2.119995,0.238905,1729162588.0,889.5,-7.2299805,1729108801,887.38,891.325,879.5001 - 891.325,879.5001,1429171,894.61,844.55,889.87,1,1,us_market,finmb_92817,NasdaqGS,Costco Wholesale Corporation,USD,889.92,1866130,1624100,347.15002,0.6425967,-0.80817115,USD,540.23 - 923.83,-36.450012,-0.039455324,58.1617,1723161600.0,1734037200.0,1734037200.0,1734037200.0,1734040800.0,1734040800.0,False,4.36,54.04263,4.64,0.0048736325,0.52,PRE,NMS,16.42,19.61,17.83,49.76893,443073984,53.308,884.6016,2.7783813,0.0031408279,793.33997,94.04004,0.118536875,393175007232,45.2514,16.646282,15,0,America/New_York,EDT,-14400000,False,False,False,923.83,540.23,2.1 - Buy,Costco Wholesale Corporation,Costco Wholesale,COST,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,15.717151,-6.989420060455034,False,1138372200000,2,,,,,1.9600067,1729108770,130.46,131.48,129.78 - 131.48,129.78,151713,128.5,130.34,130.44,400,400,us_market,finmb_195488,OTC Markets OTCPK,"LVMH Moët Hennessy - Louis Vuitton, Société Européenne",EUR,130.01,436993,358170,5.4600067,0.043680053,1.525297,USD,125.0 - 191.63,-61.17,-0.31920886,-8.761459,1715299200.0,1728989940.0,1728989940.0,1728989940.0,1721750400.0,1721750400.0,False,13.0,21.07593,2.79,0.101167314,2.17,PRE,PNK,6.19,6.63,6.38,20.448277,2495849984,129.728,142.5394,-12.0793915,-0.08474423,159.00134,-28.541336,-0.17950374,340963753984,19.677225,1.0056427,15,0,America/New_York,EDT,-14400000,False,False,False,191.63,125.0,3.0 - Hold,LVMH-Moet Hennessy Louis Vuitto,,LVMUY,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,15.717151,-6.985311221050322,False,1272288600000,2,,,,,8.0,1729108672,652.0,656.0,649.75 - 656.0,649.75,2224,644.0,652.59,658.0,10,8,us_market,finmb_195488,OTC Markets OTCPK,"LVMH Moët Hennessy - Louis Vuitton, Société Européenne",EUR,651.0,4563,3630,51.169983,0.08516549,1.242236,USD,600.83 - 958.69,-306.69,-0.31990528,-8.438516,1575936000.0,1728989940.0,1728989940.0,1728989940.0,1721750400.0,1721750400.0,False,13.0,21.086676,14.01,0.020186335,2.18,PRE,PNK,30.92,33.04,31.15,20.930979,499171008,129.728,713.1388,-61.138794,-0.08573197,795.7308,-143.73077,-0.18062739,340413775872,19.733656,5.0259004,15,0,America/New_York,EDT,-14400000,False,False,False,958.69,600.83,,LVMH-Moet Hennessy Louis Vuitto,,LVMHF,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,22.534206,-3.0521385764480704,True,1357137000000,2,-0.010009766,-0.0052555734,1729161886.0,190.45,-1.39999,1729108802,190.46,191.035,188.73 - 191.035,188.73,3398416,191.86,189.3,190.9,9,9,us_market,finmb_141885706,NYSE,AbbVie Inc.,USD,190.45,4731761,4179500,54.61,0.40198746,-0.729696,USD,135.85 - 199.95,-9.48999,-0.04746182,31.844425,1731628800.0,1730295000.0,1730295000.0,1730295000.0,1730293200.0,1730293200.0,False,6.13,64.127945,6.2,0.03195038,3.23,PRE,NYQ,2.97,12.07,10.86,17.537754,1766339968,3.838,194.229,-3.7689972,-0.019404914,175.94595,14.514053,0.08249155,336417128448,15.77962,49.624805,15,0,America/New_York,EDT,-14400000,False,False,False,199.95,135.85,2.1 - Buy,AbbVie Inc.,AbbVie,ABBV,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,,,True,1537363800000,2,,,,,0.0299988,1729108802,25.3,25.3,25.25 - 25.3,25.25,100033,25.27,0.0,0.0,9,9,us_market,finmb_658776,NYSE,JPMorgan Chase & Co.,USD,25.26,92152,88247,2.4699993,0.10819095,0.118713,USD,22.83 - 25.67,-0.37000084,-0.014413745,8.583689,1725321600.0,1736947800.0,1736947800.0,1736947800.0,1736947800.0,1736947800.0,False,4.6,1.8765761,1.44,0.18203403,5.69,PRE,NYQ,13.482,,,,3324940032,115.151,25.239386,0.060613632,0.0024015494,25.012047,0.28795242,0.01151255,336125689856,,0.2197115,15,0,America/New_York,EDT,-14400000,False,False,False,25.67,22.83,,J P Morgan Chase & Co Depositar,,JPM-PD,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,,,True,1547821800000,2,,,,,0.0100002,1729108802,25.43,25.48,25.39 - 25.48,25.39,153033,25.42,0.0,0.0,8,8,us_market,finmb_658776,NYSE,JPMorgan Chase & Co.,USD,25.46,98186,90252,1.5599995,0.065353975,0.03934,USD,23.87 - 25.82,-0.3899994,-0.015104546,5.4334283,1725321600.0,1736947800.0,1736947800.0,1736947800.0,1736947800.0,1736947800.0,False,4.6,1.8862187,1.5,0.18095987,5.9,PRE,NYQ,13.482,,,,3324940032,115.151,25.418,0.012001038,0.00047214722,25.246277,0.18372345,0.0072772494,333585678336,,0.22084047,15,0,America/New_York,EDT,-14400000,False,False,False,25.82,23.87,,J P Morgan Chase & Co Depositar,,JPM-PC,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,,,True,1230906600000,2,,,,,0.2481,1729107533,23.2981,23.35,23.05 - 23.35,23.05,27504,23.05,22.4,0.0,10,11,us_market,finmb_19049,NYSE,Bank of America Corporation,USD,23.1,20803,12881,3.0781002,0.15223049,1.07636,USD,20.22 - 23.3599,-0.061800003,-0.0026455594,12.713933,1724803200.0,1737034200.0,1737034200.0,1737034200.0,1737043200.0,1737043200.0,False,0.98,6.6300797,1.6,0.042516273,6.93,PRE,NYQ,3.514,,,,9814200320,35.371,22.546856,0.7512436,0.033319216,21.90716,1.3909397,0.06349247,315884961792,,0.65867805,15,0,America/New_York,EDT,-14400000,False,False,False,23.3599,20.22,,Bank of America Corporation Dep,,BML-PH,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,31.792683,-25.614947368421053,False,1363613400000,2,,,,,-30.0,1729108395,690.0,723.0,680.0 - 723.0,680.0,923,720.0,681.0,705.1,12,11,us_market,finmb_388904,OTC Markets OTCPK,ASML Holding N.V.,EUR,723.0,734,600,119.95001,0.21042016,-4.166667,USD,570.05 - 1135.44,-445.43994,-0.39230603,21.536137,1525824000.0,1729005004.0,1729005004.0,1729005004.0,1729083600.0,1729083600.0,False,1.75,38.100494,6.64,0.0024305556,0.92,PRE,PNK,18.11,,,,393200000,41.077,844.1642,-154.16418,-0.18262346,909.514,-219.51398,-0.24135305,290352005120,,16.797722,15,0,America/New_York,EDT,-14400000,False,False,False,1135.44,570.05,,ASML Holding N.V.,,ASMLF,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,,,True,1230906600000,2,,,,,0.0600014,1729108742,22.95,23.0,22.81 - 23.0,22.81,22060,22.89,0.0,0.0,9,10,us_market,finmb_19049,NYSE,Bank of America Corporation,USD,22.94,7704,7412,2.6800003,0.13221511,0.262129,USD,20.27 - 23.68,-0.72999954,-0.030827682,11.6040945,1724803200.0,1737034200.0,1737034200.0,1737034200.0,1737043200.0,1737043200.0,False,0.98,6.531019,1.59,0.042813458,6.93,PRE,NYQ,3.514,,,,9814200320,35.371,22.708223,0.24177742,0.01064713,22.279427,0.6705742,0.03009836,309900738560,,0.6488367,15,0,America/New_York,EDT,-14400000,False,False,False,23.68,20.27,,Bank of America Corporation Dep,,BML-PG,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,,,True,1163514600000,2,,,,,0.124901,1729108683,24.825,24.8399,24.71 - 24.8399,24.71,10561,24.7001,10.92,39.68,8,8,us_market,finmb_19049,NYSE,Bank of America Corporation,USD,24.7,14788,8022,5.3050003,0.27177256,0.505669,USD,19.52 - 24.98,-0.15499878,-0.0062049152,23.192513,1723680000.0,1737034200.0,1737034200.0,1737034200.0,1737043200.0,1737043200.0,False,0.98,7.064599,1.52,0.039675955,6.14,PRE,NYQ,3.514,,,,9814200320,35.371,24.23506,0.589941,0.024342462,23.600582,1.2244186,0.051880866,294868877312,,0.7018462,15,0,America/New_York,EDT,-14400000,False,False,False,24.98,19.52,,Bank of America Corporation Dep,,BAC-PE,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,,,True,1230906600000,2,,,,,0.0299015,1729108755,24.28,24.45,24.28 - 24.45,24.28,10539,24.2501,24.32,24.37,10,8,us_market,finmb_19049,NYSE,Bank of America Corporation,USD,24.39,37375,24906,4.135,0.20526186,0.123305,USD,20.145 - 24.77,-0.48999977,-0.019781984,17.291904,1724198400.0,1737034200.0,1737034200.0,1737034200.0,1737043200.0,1737043200.0,False,0.98,6.9095054,1.56,0.040412206,6.42,PRE,NYQ,3.514,,,,9814200320,35.371,23.373354,0.9066467,0.038789757,22.505404,1.7745972,0.07885205,299158732800,,0.6864381,15,0,America/New_York,EDT,-14400000,False,False,False,24.77,20.145,,Bank of America Corporation Dep,,BML-PL,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,,,True,1531920600000,2,,,,,0.0900002,1729108802,25.22,25.2805,25.15 - 25.2805,25.15,39945,25.13,0.0,0.0,8,8,us_market,finmb_19049,NYSE,Bank of America Corporation,USD,25.25,56998,48838,3.5199986,0.16221191,0.358138,USD,21.7 - 25.43,-0.21000099,-0.008258002,14.636362,1729728000.0,1737034200.0,1737034200.0,1737034200.0,1737043200.0,1737043200.0,False,0.98,7.1770062,1.47,0.038997218,5.84,PRE,NYQ,3.514,,,,9814200320,35.371,25.1206,0.09939957,0.003956895,24.939493,0.28050613,0.011247467,253024698368,,0.71301347,15,0,America/New_York,EDT,-14400000,False,False,False,25.43,21.7,,Bank of America Corporation Dep,,BAC-PK,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,False,LOW,,,True,1201789800000,2,,,,,-1.41003,1729108801,1262.98,1264.48,1261.0 - 1264.48,1261.0,5286,1264.39,0.0,1300.0,12,12,us_market,finmb_19049,NYSE,Bank of America Corporation,USD,1262.25,7677,12058,221.78003,0.21300426,-0.111519,USD,1041.2 - 1294.9999,-32.019897,-0.024725791,20.190311,1730246400.0,1737034200.0,1737034200.0,1737034200.0,1737043200.0,1737043200.0,False,0.98,359.4138,72.5,0.0007750773,5.73,PRE,NYQ,3.514,,,,0,35.371,1250.6726,12.307373,0.009840603,1203.0798,59.900146,0.049789004,0,,35.706654,15,0,America/New_York,EDT,-14400000,False,False,False,1294.9999,1041.2,,Bank of America Corporation Non,,BAC-PL,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,False,LOW,21.225431,-6.308121814762791,True,-252322200000,2,-0.15999603,-0.22671962,1729162881.0,70.41,0.230003,1729108802,70.57,70.7,69.975 - 70.7,69.975,6010315,70.34,70.4,0.0,8,14,us_market,finmb_26642,NYSE,The Coca-Cola Company,USD,70.09,13795995,10575320,16.71,0.31024876,0.326988,USD,53.86 - 73.53,-2.959999,-0.040255666,29.420424,1727740800.0,1729686600.0,1729686600.0,1729686600.0,1729686600.0,1729686600.0,False,1.89,28.68699,1.94,0.026869493,2.75,PRE,NYQ,2.46,3.04,2.85,24.761404,4309870080,6.0,70.5152,0.05480194,0.00077716494,63.88095,6.689049,0.10471117,304147529728,23.213816,11.761666,15,0,America/New_York,EDT,-14400000,False,False,False,73.53,53.86,2.2 - Buy,Coca-Cola Company (The),,KO,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,36.176511,-15.148899370637226,True,1022160600000,2,2.9000244,0.4131089,1729162872.0,704.9,-3.9799805,1729108800,702.0,705.5,697.87 - 705.5,697.87,2475598,705.98,701.76,702.85,1,1,us_market,finmb_32012,NasdaqGS,"Netflix, Inc.",USD,703.43,3102785,2556640,309.74,0.7896293,-0.5637526,USD,392.26 - 736.0,-34.0,-0.046195652,75.71745,,1729195200.0,1729195200.0,1729195200.0,1729197900.0,1729197900.0,False,0.0,43.847595,,0.0,,PRE,NMS,16.01,23.11,19.13,36.69629,429164992,51.525,688.986,13.013977,0.018888595,624.47504,77.52496,0.12414422,301273808896,30.37646,13.624454,15,0,America/New_York,EDT,-14400000,False,False,False,736.0,392.26,2.1 - Buy,"Netflix, Inc.",Netflix,NFLX,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,,,False,1263997800000,2,,,,,0.3800001,1729106602,12.31,12.31,12.26 - 12.31,12.26,12672,11.93,12.26,12.31,3960,341,us_market,finmb_23734930,OTC Markets OTCPK,Industrial and Commercial Bank of China Limited,CNY,12.26,55593,111910,3.3300009,0.37082416,3.1852481,USD,8.98 - 12.86,-0.54999924,-0.042768214,23.498964,1725321600.0,1730372340.0,1730372340.0,1730372340.0,1725013800.0,1725013800.0,False,0.45,4.492701,0.86,0.037720032,7.03,PRE,PNK,2.74,,,,4339700224,9.79,11.5666,0.7434006,0.064271316,10.8263,1.4837008,0.13704596,295335395328,,1.2574055,15,0,America/New_York,EDT,-14400000,False,False,False,12.86,8.98,,Industrial and Commercial Bank ,,IDCBY,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,-80.897706,,False,989587800000,2,,,,,0.0,1729022400,2285.67,0.0106,0.0106 - 0.0106,0.0106,10000,0.0106,0.0061,0.015,0,0,us_market,finmb_107791340,OTC Markets OTCPK,"Reelcause, Inc.",USD,0.0106,0,0,2285.6594,215628.25,0.0,USD,0.0106 - 2341.45,-55.78003,-0.023822857,37.511208,,,,,,,,0.0,,,0.0,,PRE,PNK,-0.01,,,,130733000,-0.006,2240.0842,45.585693,0.02034999,2032.9669,252.703,0.124302566,298812473344,,-380944.97,15,0,America/New_York,EDT,-14400000,False,False,False,2341.45,0.0106,,"Reelcause, Inc.",Reelcause,RCIT,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,,,False,1197988200000,4,,,,,0.0,1729022400,0.6,0.58,0.58 - 0.58,0.58,3000,0.58,0.578,0.62,0,0,us_market,finmb_23734930,OTC Markets OTCPK,Industrial and Commercial Bank of China Limited,CNY,0.58,31401,59010,0.17000002,0.39534888,0.0,USD,0.43 - 0.64,-0.03999996,-0.06249994,22.44898,1501632000.0,1730372340.0,1730372340.0,1730372340.0,1725013800.0,1725013800.0,False,0.45,4.2857146,0.04,0.7758621,6.75,PRE,PNK,0.14,,,,86794002432,9.79,0.5728,0.027200043,0.04748611,0.5429,0.057099998,0.1051759,294676234240,,0.06128703,15,0,America/New_York,EDT,-14400000,False,False,False,0.64,0.43,,Industrial and Commercial Bank ,Industrial and Commercial Bank of China,IDCBF,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,15.643391,-6.3112101281104485,True,-252322200000,2,0.41000366,0.37131286,1729161976.0,110.83,-1.11,1729108927,110.42,111.13,109.515 - 111.13,109.515,8700710,111.53,110.55,0.0,10,13,us_market,finmb_288502,NYSE,"Merck & Co., Inc.",USD,111.0,9586963,8696680,11.279999,0.11377849,-0.995248,USD,99.14 - 134.63,-24.210007,-0.17982623,11.052477,1728259200.0,1730377800.0,1730377800.0,1730377800.0,1730379600.0,1730379600.0,False,3.0,20.448147,3.08,0.026898593,2.79,PRE,NYQ,5.4,9.7,7.9,13.977215,2534810112,17.188,114.4036,-3.9836044,-0.03482062,122.80455,-12.384552,-0.10084766,279893737472,11.383505,6.4242496,15,0,America/New_York,EDT,-14400000,False,False,False,134.63,99.14,1.9 - Buy,"Merck & Company, Inc.",Merck &,MRK,,,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,False,LOW,39.599223,-15.427941729370566,True,1087997400000,2,0.960022,0.33006325,1729162800.0,291.82,2.50998,1729108802,290.86,290.92,284.23 - 290.92,284.23,3454442,288.35,291.06,293.17,8,8,us_market,finmb_122917,NYSE,"Salesforce, Inc.",USD,287.55,5560553,4842100,97.17999,0.5017555,0.870463,USD,193.68 - 318.71,-27.850006,-0.08738354,38.416862,1728345600.0,1724875260.0,1732741200.0,1733173200.0,1724878800.0,1724878800.0,True,0.8,50.760906,1.6,0.002774406,0.55,PRE,NYQ,5.73,11.14,10.1,28.798018,956000000,60.16,263.6998,27.160187,0.10299662,271.2803,19.579681,0.07217509,278062137344,26.109512,4.8347735,15,0,America/New_York,EDT,-14400000,False,False,False,318.71,193.68,2.0 - Buy,"Salesforce, Inc.",Salesforce,CRM,"salesforce.com, inc.",2024-10-16,
en-US,US,EQUITY,Equity,Nasdaq Real Time Price,False,LOW,9.77981,-3.506042311457513,True,-252322200000,2,0.13000488,0.087409995,1729162812.0,148.86,1.0,1729108843,148.73,149.0312,148.21 - 149.0312,148.21,3370049,147.73,148.4,149.62,11,11,us_market,finmb_98506,NYSE,Chevron Corporation,USD,148.35,7392519,5970240,13.360001,0.098692484,0.676911,USD,135.37 - 170.17,-21.440002,-0.12599167,-12.63749,1725926400.0,1730464200.0,1730464200.0,1730464200.0,1730473200.0,1730473200.0,False,6.28,14.725741,6.52,0.042509988,4.38,PRE,NYQ,10.1,11.73,10.75,13.835348,1814749952,87.064,145.6008,3.1291962,0.021491613,152.8989,-4.1688995,-0.027265728,269907755008,12.679455,1.7082834,15,0,America/New_York,EDT,-14400000,False,False,False,170.17,135.37,2.3 - Buy,Chevron Corporation,Chevron,CVX,,,
en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,32.761114,-20.93324003951268,False,826036200000,2,,,,,1.0,1729022400,230.0,231.0,229.0 - 231.0,229.0,269,229.0,225.86,230.72,341,40,us_market,finmb_126475,OTC Markets OTCPK,SAP SE,EUR,231.0,22031,1840,100.619995,0.777709,0.4366812,USD,129.38 - 232.91,-2.9100037,-0.012494112,71.79564,1590451200.0,1729537500.0,1729537500.0,1729537500.0,1729540800.0,1729540800.0,False,2.2,98.2906,2.39,0.009606987,1.04,PRE,PNK,2.34,,,,1166499968,35.707,217.8602,12.139801,0.055722896,193.82935,36.170654,0.18661083,270696202240,,6.4413137,15,0,America/New_York,EDT,-14400000,False,False,False,232.91,129.38,,SAP SE,,SAPGF,,,
